电影详情链接,图片链接,影片中文名,影片外国名,评分,评价数,概况,相关信息,视频链接,剧情简介,获奖情况,同类电影推荐
https://movie.douban.com/subject/1293359/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2620392435.jpg,菊次郎的夏天,  菊次郎の夏,8.8,466160,从没见过那么流氓的温柔，从没见过那么温柔的流氓,导演: 北野武 Takeshi Kitano   主演: 北野武 Takeshi Kitano   关口雄介 Yus... 1999   日本   剧情 喜剧,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrn8d6vc.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fbdbcer5v3qcjioz.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss11978%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=eae259c53b'",　　暑假到来，自幼丧父的小学三年级学生正男（关口雄介饰），如今和奶奶生活在一起，暑假特别无聊。他拿出母亲从外地寄回的信，准备自己一个人去爱知县丰桥市看望母亲。,"第52届戛纳电影节/主竞赛单元 金棕榈奖(提名)/北野武
第23届日本电影学院奖/最佳影片(提名)
第23届日本电影学院奖/最佳女配角/岸本加世子
",天堂电影院；小鞋子；触不可及；忠犬八公的故事；阳光灿烂的日子；入殓师；龙猫；放牛班的春天；这个杀手不太冷；小森林 夏秋篇
https://movie.douban.com/subject/21318488/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2221768894.jpg,消失的爱人,  Gone Girl,8.7,736390,年度最佳date movie,导演: 大卫·芬奇 David Fincher   主演: 本·阿弗莱克 Ben Affleck   罗莎蒙... 2014   美国   剧情 犯罪 悬疑 惊悚,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rro18qig.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fadm0sa2o83jta0u.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video'",　　结婚五周年纪念日的早上，尼克·邓恩（本·阿弗莱克BenAffleck饰）来到妹妹玛戈（凯莉·库恩CarrieCoon饰）的酒吧，咒骂抱怨那个曾经彼此恩爱缠绵的妻子艾米（罗莎蒙德·派克RosamundPike饰）以及全然看不见希望的婚姻。当他返回家中时，却发现客厅留下了暴行的痕迹，而妻子竟不见了踪影。女探员朗达·邦妮（金·迪肯斯KimDickens饰）接到报案后赶来调查，而现场留下的种种蛛丝马迹似乎昭示着这并非是一件寻常的失踪案，其背后或许隐藏着裂变于夫妻之情的谋杀罪行。艾米的失踪通过媒体大肆渲染和妄加揣测很快闻名全国，品行不端的尼克被推上风口浪尖，至今不见踪影的爱人对他进行无情审判，你侬我侬的甜言蜜语早已化作以血洗血的复仇与折磨……,"第87届奥斯卡金像奖/最佳女主角(提名)/裴淳华
第72届金球奖/电影类 最佳导演(提名)/大卫·芬奇
第35届金酸莓奖/最佳赎莓奖/本·阿弗莱克
",看不见的客人；禁闭岛；记忆碎片；致命ID；七宗罪；控方证人；杀人回忆；恐怖直播；狩猎；沉默的羔羊
https://movie.douban.com/subject/1292337/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p661160053.jpg,无人知晓,  誰も知らない,9.1,240065,我的平常生活就是他人的幸福,导演: 是枝裕和 Hirokazu Koreeda   主演: 柳乐优弥 Yûya Yagira   北浦爱... 2004   日本   剧情,'哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss11986%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=9ed6912159',　　新搬来的公寓这家人是母亲惠子（You饰）带着四个孩子：明（柳乐优弥饰）、京子、茂、雪。但母亲却得对周围的人们撒谎说丈夫去海外工作，自己与长子两个人在一起生活。事实是其它三名弟妹是“黑孩子”，因为四个孩子有着各自不同的父亲。他们一直呆在家中，没有去学校上学。,"第57届戛纳电影节/主竞赛单元 金棕榈奖(提名)/是枝裕和
第28届日本电影学院奖/最佳女配角(提名)/江原由希子
第29届报知映画赏/最佳影片/是枝裕和
",何以为家；步履不停；小偷家族；如父如子；比海更深；阳光灿烂的日子；牯岭街少年杀人事件；奇迹；海街日记；饮食男女
https://movie.douban.com/subject/1297447/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2414157745.jpg,倩女幽魂, ,8.7,601167,两张绝世的脸 ,导演: 程小东 Siu-Tung Ching   主演: 张国荣 Leslie Cheung   王祖贤 Joey W... 1987   中国香港   爱情 奇幻 武侠 古装,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrk60uus.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fifkyvtji4a4a5hl.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video'",　　书生宁采臣（张国荣饰）收账不成，无处可归，遂夜宿鬼寺兰若寺，遇上侠士燕赤霞（午马饰），二人成为邻居。一日偶遇艳女小倩（王祖贤饰），二人两情相悦，但小倩乃是被树妖姥姥控制的鬼魂，专门迷惑精壮男子代姥姥吸取阳气。小倩见宁采臣心地善良不忍加害，并与他感情逐渐加深。宁采臣欲救小倩脱离姥姥魔掌，但苦于姥姥功力深厚，小倩无法脱离其魔掌。二人遂向燕赤霞求救......,"第24届台北金马影展/金马奖 最佳剧情片(提名)
第24届台北金马影展/金马奖 最佳男配角/午马
第7届香港电影金像奖/最佳电影(提名)/徐克
",倩女幽魂2：人间道；罗马假日；青蛇；泰坦尼克号；胭脂扣；甜蜜蜜；重庆森林；大话西游之月光宝盒；花样年华；东邪西毒
https://movie.douban.com/subject/11026735/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2614500883.jpg,超能陆战队,  Big Hero 6,8.7,821466,Balalala~~~,导演: 唐·霍尔 Don Hall   克里斯·威廉姆斯 Chris Williams   主演: 斯科特... 2014   美国   喜剧 动作 科幻 动画 冒险,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrntpmhg.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XOTQxNTA1MTgw.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '西瓜视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.ixigua.com%2Fcinema%2Falbum%2F84YkSCfyWaq%3Futm_source%3Ddouban&subtype=17&type=online-video&link2key=ac167d5628', '乐视视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fm.le.com%2Fvplay_22588594.html%3Fch%3Ddouban%26site%3Ddouban%26sitefrom%3Ddouban&subtype=6&type=online-video'",　　未来世界的超级都市旧京山（SanFransokyo），热爱发明创造的天才少年小宏，在哥哥泰迪的鼓励下参加了罗伯特·卡拉汉教授主持的理工学院机器人专业的入学大赛。他凭借神奇的微型磁力机器人赢得观众、参赛者以及考官的一致好评，谁知突如其来的灾难却将小宏的梦想和人生毁于一旦。大火烧毁了展示会场，而哥哥为了救出受困的卡拉汉教授命丧火场。身心饱受创伤的小宏闭门不出，哥哥生前留下的治疗型机器人大白则成为安慰他的唯一伙伴。原以为微型机器人也毁于火灾，谁知小宏和大白竟意外发现有人在某座废弃工厂内大批量地生产他的发明。,"第87届奥斯卡金像奖/最佳动画长片/洛伊·康利
第72届金球奖/电影类 最佳动画长片(提名)
第42届动画安妮奖/最佳动画长片(提名)
",神偷奶爸；怪兽电力公司；驯龙高手；冰川时代；天空之城；疯狂原始人；无敌破坏王；头脑特工队；大闹天宫；机器人总动员
https://movie.douban.com/subject/1297052/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p456692072.jpg,侧耳倾听,  耳をすませば,8.9,376872,少女情怀总是诗,导演: 近藤喜文 Yoshifumi Kondo   主演: 本名阳子 Youko Honna   小林桂树 K... 1995   日本   剧情 爱情 动画,,　　正在读初三的月岛雯是一个喜欢看书的女孩，她每次都能在借书卡上看到一个叫天泽圣司名字，因此她对这个人充满了好奇。雯一直喜欢写诗，有一天她跟好友夕子在讨论写诗的事，夕子告诉雯自己收到了情书，但事实上夕子已有了喜欢的人。更没有想到的是，夕子喜欢的杉村喜欢的是雯，雯一时间感到十分困惑。雯无意中来到了一个小店，原来店主是圣司的爷爷。认识了圣司之后，听到了圣司对自己理想的追求之后，也激发了雯对自己理想的追求之念。当圣司离开了到意大利学习做小提琴时，雯决定要专心写作。当雯完成了作品之后，她发现原来自己高估了自己，就这样她选择继续考高中，这时她非常想念圣司。一天凌晨，她站到窗边，突然看到了一个熟悉的身影……,,天空之城；幽灵公主；魔女宅急便；风之谷；哈尔的移动城堡；红猪；猫的报恩；岁月的童话；穿越时空的少女；借东西的小人阿莉埃蒂
https://movie.douban.com/subject/1291544/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1910812549.jpg,哈利·波特与阿兹卡班的囚徒,  Harry Potter and the Prisoner of Azkaban,8.8,507910,不一样的导演，不一样的哈利·波特,导演: Alfonso Cuarón   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe   Emma... 2004   英国 美国   奇幻 冒险,"'咪咕视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.miguvideo.com%2Fmgs%2Fmsite%2Fprd%2Fdetail.html%3Fcid%3D651582315%26pwId%3Dd01197d3076b4164af82983c408bb996&subtype=15&type=online-video&link2key=2a139fae62', '优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMjc0Mjg1ODc2.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrifgplc.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F3k0pikhlunqinuv.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss28297%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=2a139fae62'",　　哈利（丹尼尔·雷德克里夫）即将在霍格沃兹渡过第三个年头，此时在阿兹塔班却传出恶棍小天狼星（加里·奥德曼）越狱的消息。据说小天狼星正是背叛哈利父母的好友，他的教父，而这次小天狼星越狱似乎正是为了找他。哈利的心里悄悄的滋生了为父母报仇的想法，期待着小天狼星的出现。,"第77届奥斯卡金像奖/最佳视觉效果(提名)/约翰·理查森
第58届英国电影学院奖/电影奖 最佳英国影片(提名)/阿方索·卡隆
第12届美国电影学会奖/特别表彰
",哈利·波特与密室；神奇动物在哪里；加勒比海盗；霍比特人1：意外之旅；指环王1：护戒使者；查理和巧克力工厂；少年派的奇幻漂流；奇异博士；头号玩家；本杰明·巴顿奇事
https://movie.douban.com/subject/1305164/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2223011274.jpg,甜蜜蜜, ,8.9,424852,相逢只要一瞬间，等待却像是一辈子,导演: 陈可辛 Peter Chan   主演: 黎明 Leon Lai   张曼玉 Maggie Cheung   ... 1996   中国香港   剧情 爱情,,　　改革开放初期，黎小军（黎明饰）告别女友小婷（杨恭如饰）从天津（国语版中为无锡）来到香港讨生活，期望有天挣到大钱把小婷接来与之风风光光地成婚，没料想日子会比想象中的难熬许多。,"第34届台北金马影展/金马奖 最佳剧情片
第34届台北金马影展/金马奖 最佳女主角/张曼玉
第16届香港电影金像奖/最佳电影/陈可辛
",花样年华；重庆森林；罗马假日；爱在黎明破晓前；胭脂扣；魂断蓝桥；泰坦尼克号；天使爱美丽；阿飞正传；情书
https://movie.douban.com/subject/4202302/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p617533616.jpg,借东西的小人阿莉埃蒂,  借りぐらしのアリエッティ,8.8,445961,曾经的那段美好会沉淀为一辈子的记忆,导演: 米林宏昌 Hiromasa Yonebayashi   主演: 志田未来 Mirai Shida   神木... 2010   日本   动画 奇幻 冒险,,　　虽然患有心脏方面的疾病，但是少年翔（神木隆之介配音）的父母依然对他疏于呵护。为了准备即将到来的手术，翔来到了位于偏远乡间的姨婆（竹下景子配音）家静养。姨婆家位于一片幽静的丛林中，这是一幢有着上百年历史的欧式别墅。这里除了生活着姨婆和女佣阿春（树木希林配音）外，还有一个奇特的三口之家，“借东西一族”——小人阿莉埃蒂（志田未来配音）和她的爸爸（三浦友和配音）妈妈（大竹忍配音），他们生活在别墅的地板下，只有几公分高，过着不为人类察觉的生活。遇到所需的日常用品时，便会在夜深人静之时偷偷潜入厨房借出来。翔无意中瞥见阿莉埃蒂的身影，他有心接近这些传说中的小人，却不知不觉打扰了他们的生活……本片根据英国作家玛丽·诺顿的原著《借东西的小人》改编，并荣获2011年日本电影学院奖最佳动画片奖。,"第34届日本电影学院奖/最佳动画片
第25届芝加哥影评人协会奖/最佳动画片(提名)
",魔女宅急便；天空之城；幽灵公主；哈尔的移动城堡；风之谷；崖上的波妞；龙猫；猫的报恩；红猪；侧耳倾听
https://movie.douban.com/subject/1300992/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2190556408.jpg,完美的世界,  A Perfect World,9.1,229966,坏人的好总是比好人的好来得更感人,导演: 克林特·伊斯特伍德 Clint Eastwood   主演: 凯文·科斯特纳 Kevin Cos... 1993   美国   剧情 犯罪,"'咪咕视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.miguvideo.com%2Fmgs%2Fmsite%2Fprd%2Fdetail.html%3Fcid%3D665644035%26pwId%3Dd01197d3076b4164af82983c408bb996&subtype=15&type=online-video&link2key=c7b9680ccb', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrg3oa5o.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F68m6s2drn3o4bjz.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XNTkyNDY5Mzg4.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss32424%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=c7b9680ccb'",　　单亲孩子菲利普·佩里（T·J·劳瑟T.J.Lowther饰）的母亲对他管教甚严，8岁的小菲利普甚至从未参加过一次鬼节讨糖果的游戏。附近州监狱的两名罪犯越狱成功，劫持了菲利普作为人质，向德州边界逃窜。途中，罪犯之一的布奇（凯文·科斯特纳KevinCostner饰）干掉了鲁莽愚蠢的同伙，却对小菲利普照顾有加。与此同时，德州警探瑞德（克林特·伊斯特伍德ClintEastwood饰）带着手下和州长特派的犯罪专家萨利（劳拉·邓恩LauraDern饰）一同火速追捕布奇。双方在德克萨斯州境内展开了一场公路赛大竞技；而小菲利普也经历了很多从未想过过的刺激与快乐，并与布奇产生了一种近似父子的不寻常感情……,,一个叫欧维的男人决定去死；小鞋子；触不可及；遗愿清单；菊次郎的夏天；我是山姆；辩护人；忠犬八公的故事；天堂电影院；海蒂和爷爷
